lemma,english,pos,frequency_rank,normalized_frequency,cefr_estimate,tags
afsætte,,verb,1874,4.21117335989253e-05,B1/B2,core verb core_2000
fortjene,,verb,1875,4.20728225749816e-05,B1/B2,core verb core_2000
anmelde,,verb,1876,4.20617051395692e-05,B1/B2,core verb core_2000
perspektiv,,noun,1877,4.1998335757718e-05,B1/B2,core noun core_2000
hollandsk,,adjective,1878,4.19627599643981e-05,B1/B2,core adjective core_2000
påstand,,noun,1879,4.19494190419031e-05,B1/B2,core noun core_2000
ydelse,,noun,1880,4.19494190419031e-05,B1/B2,core noun core_2000
søster,,noun,1881,4.18571443279796e-05,B1/B2,core noun core_2000
opbygge,,verb,1882,4.18271272523659e-05,B1/B2,core verb core_2000
desto,,conjunction,1883,4.1782657510716e-05,B1/B2,core conjunction core_2000
supplere,,verb,1884,4.17748753059272e-05,B1/B2,core verb core_2000
kriminalitet,,noun,1885,4.17292938207361e-05,B1/B2,core noun core_2000
fader,,noun,1886,4.17170646417823e-05,B1/B2,core noun core_2000
engagere,,verb,1887,4.17003884886636e-05,B1/B2,core verb core_2000
indbrud,,noun,1888,4.17003884886636e-05,B1/B2,core noun core_2000
foruden,,preposition,1889,4.165258351639e-05,B1/B2,core preposition core_2000
kontrollere,,verb,1890,4.16203429536938e-05,B1/B2,core verb core_2000
finansminister,,noun,1891,4.16136724924463e-05,B1/B2,core noun core_2000
jubilæum,,noun,1892,4.15736497249614e-05,B1/B2,core noun core_2000
førende,,adjective,1893,4.15591970589252e-05,B1/B2,core adjective core_2000
tilhænger,,noun,1894,4.15058333689453e-05,B1/B2,core noun core_2000
hemmelig,,adjective,1895,4.14724810627078e-05,B1/B2,core adjective core_2000
funktion,,noun,1896,4.14646988579191e-05,B1/B2,core noun core_2000
afslutning,,noun,1897,4.14024412196092e-05,B1/B2,core noun core_2000
stadion,,noun,1898,4.1401329476068e-05,B1/B2,core noun core_2000
kontakte,,verb,1899,4.13979942454442e-05,B1/B2,core verb core_2000
tjeneste,,noun,1900,4.13735358875368e-05,B1/B2,core noun core_2000
garanti,,noun,1901,4.13446305554643e-05,B1/B2,core noun core_2000
fremragende,,adjective,1902,4.13290661458869e-05,B1/B2,core adjective core_2000
enten,,adverb,1903,4.12112213305146e-05,B1/B2,core adverb core_2000
ordfører,,noun,1904,4.11723103065709e-05,B1/B2,core noun core_2000
redaktør,,noun,1905,4.11578576405347e-05,B1/B2,core noun core_2000
tredjedel,,noun,1906,4.11567458969935e-05,B1/B2,core noun core_2000
stue,,noun,1907,4.10533537476574e-05,B1/B2,core noun core_2000
sandsynligvis,,adverb,1908,4.100221354476e-05,B1/B2,core adverb core_2000
lancere,,verb,1909,4.09777551868526e-05,B1/B2,core verb core_2000
skrue,,verb,1910,4.08754747810578e-05,B1/B2,core verb core_2000
fan,,noun,1911,4.08743630375165e-05,B1/B2,core noun core_2000
heraf,,adverb,1912,4.08610221150215e-05,B1/B2,core adverb core_2000
kamera,,noun,1913,4.08576868843978e-05,B1/B2,core noun core_2000
fjern,,adjective,1914,4.08265580652429e-05,B1/B2,core adjective core_2000
tyrkisk,,adjective,1915,4.07998762202529e-05,B1/B2,core adjective core_2000
køber,,noun,1916,4.07720826317217e-05,B1/B2,core noun core_2000
overholde,,verb,1917,4.07387303254843e-05,B1/B2,core verb core_2000
ansøgning,,noun,1918,4.07365068384018e-05,B1/B2,core noun core_2000
københavnsk,,adjective,1919,4.0647567355102e-05,B1/B2,core adjective core_2000
koge,,verb,1920,4.06453438680195e-05,B1/B2,core verb core_2000
skud,,noun,1921,4.06275559713595e-05,B1/B2,core noun core_2000
skæbne,,noun,1922,4.06186620230295e-05,B1/B2,core noun core_2000
bøde,,noun,1923,4.05564043847196e-05,B1/B2,core noun core_2000
bjerg,,noun,1924,4.05530691540959e-05,B1/B2,core noun core_2000
relevant,,adjective,1925,4.05297225397297e-05,B1/B2,core adjective core_2000
mild,,adjective,1926,4.0481917567456e-05,B1/B2,core adjective core_2000
pågældende,,adjective,1927,4.03640727520838e-05,B1/B2,core adjective core_2000
årrække,,noun,1928,4.03540670602125e-05,B1/B2,core noun core_2000
støde,,verb,1929,4.03340556764701e-05,B1/B2,core verb core_2000
kombinere,,verb,1930,4.03218264975164e-05,B1/B2,core verb core_2000
overraskelse,,noun,1931,4.02684628075365e-05,B1/B2,core noun core_2000
transport,,noun,1932,4.02629040898302e-05,B1/B2,core noun core_2000
alternativ,,adjective,1933,4.02206578352628e-05,B1/B2,core adjective core_2000
talsmand,,noun,1934,4.01417240438342e-05,B1/B2,core noun core_2000
omgivelse,,noun,1935,4.01083717375968e-05,B1/B2,core noun core_2000
mord,,noun,1936,4.01072599940555e-05,B1/B2,core noun core_2000
angå,,verb,1937,4.00983660457255e-05,B1/B2,core verb core_2000
ild,,noun,1938,4.00894720973956e-05,B1/B2,core noun core_2000
dømme,,verb,1939,4.00661254830294e-05,B1/B2,core verb core_2000
virke,,noun,1940,4.00327731767919e-05,B1/B2,core noun core_2000
motorvej,,noun,1941,4.00172087672145e-05,B1/B2,core noun core_2000
blød,,adjective,1942,3.9983856460977e-05,B1/B2,core adjective core_2000
frugt,,noun,1943,3.99393867193271e-05,B1/B2,core noun core_2000
overfor,,preposition,1944,3.98860230293472e-05,B1/B2,core preposition core_2000
chauffør,,noun,1945,3.98682351326873e-05,B1/B2,core noun core_2000
næse,,noun,1946,3.98526707231098e-05,B1/B2,core noun core_2000
nogenlunde,,adjective,1947,3.98326593393673e-05,B1/B2,core adjective core_2000
engagement,,noun,1948,3.96814622177576e-05,B1/B2,core noun core_2000
udelukke,,verb,1949,3.96570038598502e-05,B1/B2,core verb core_2000
planlagt,,verb,1950,3.96503333986027e-05,B1/B2,core verb core_2000
anklage,,verb,1951,3.96103106311178e-05,B1/B2,core verb core_2000
planlægge,,verb,1952,3.96036401698703e-05,B1/B2,core verb core_2000
identitet,,noun,1953,3.95758465813391e-05,B1/B2,core noun core_2000
tilfældig,,adjective,1954,3.95591704282204e-05,B1/B2,core adjective core_2000
seksuel,,adjective,1955,3.95536117105141e-05,B1/B2,core adjective core_2000
inspiration,,noun,1956,3.95391590444779e-05,B1/B2,core noun core_2000
rar,,adjective,1957,3.95147006865705e-05,B1/B2,core adjective core_2000
fænomen,,noun,1958,3.95091419688642e-05,B1/B2,core noun core_2000
ordre,,noun,1959,3.94368786386831e-05,B1/B2,core noun core_2000
ton,,noun,1960,3.94368786386831e-05,B1/B2,core noun core_2000
loft,,noun,1961,3.94246494597294e-05,B1/B2,core noun core_2000
kendskab,,noun,1962,3.94057498195282e-05,B1/B2,core noun core_2000
nær,,preposition,1963,3.93968558711982e-05,B1/B2,core preposition core_2000
salt,,noun,1964,3.93890736664095e-05,B1/B2,core noun core_2000
henvisning,,noun,1965,3.93635035649608e-05,B1/B2,core noun core_2000
hestekraft,,noun,1966,3.9360168334337e-05,B1/B2,core noun core_2000
landskab,,noun,1967,3.93345982328883e-05,B1/B2,core noun core_2000
sur,,adjective,1968,3.93245925410171e-05,B1/B2,core adjective core_2000
standard,,noun,1969,3.93234807974758e-05,B1/B2,core noun core_2000
blanding,,noun,1970,3.92890167476972e-05,B1/B2,core noun core_2000
hilse,,verb,1971,3.92623349027072e-05,B1/B2,core verb core_2000
forekomme,,verb,1972,3.92267591093873e-05,B1/B2,core verb core_2000
vision,,noun,1973,3.92034124950211e-05,B1/B2,core noun core_2000
plus,,adverb,1974,3.91511605485824e-05,B1/B2,core adverb core_2000
mobiltelefon,,noun,1975,3.912225521651e-05,B1/B2,core noun core_2000
drab,,noun,1976,3.90811207054838e-05,B1/B2,core noun core_2000
lys,,adjective,1977,3.90766737313188e-05,B1/B2,core adjective core_2000
glemt,,verb,1978,3.90633328088239e-05,B1/B2,core verb core_2000
imponerende,,adjective,1979,3.90577740911176e-05,B1/B2,core adjective core_2000
konsulent,,noun,1980,3.90433214250814e-05,B1/B2,core noun core_2000
dokumentere,,verb,1981,3.90188630671739e-05,B1/B2,core verb core_2000
leje,,verb,1982,3.89932929657252e-05,B1/B2,core verb core_2000
sjæl,,noun,1983,3.89777285561478e-05,B1/B2,core noun core_2000
afvikle,,verb,1984,3.89488232240753e-05,B1/B2,core verb core_2000
bortset,,adverb,1985,3.89321470709566e-05,B1/B2,core adverb core_2000
nærme,,verb,1986,3.88854538422242e-05,B1/B2,core verb core_2000
forbrydelse,,noun,1987,3.88687776891055e-05,B1/B2,core noun core_2000
veninde,,noun,1988,3.88521015359868e-05,B1/B2,core noun core_2000
ringe,,adjective,1989,3.88454310747393e-05,B1/B2,core adjective core_2000
optagelse,,noun,1990,3.88420958441155e-05,B1/B2,core noun core_2000
statslig,,adjective,1991,3.88220844603731e-05,B1/B2,core adjective core_2000
rådhus,,noun,1992,3.87286980029083e-05,B1/B2,core noun core_2000
ungdom,,noun,1993,3.87131335933308e-05,B1/B2,core noun core_2000
evig,,adjective,1994,3.87042396450008e-05,B1/B2,core adjective core_2000
beskylde,,verb,1995,3.87009044143771e-05,B1/B2,core verb core_2000
motiv,,noun,1996,3.86386467760672e-05,B1/B2,core noun core_2000
klage,,verb,1997,3.85252489348599e-05,B1/B2,core verb core_2000
eventyr,,noun,1998,3.85085727817412e-05,B1/B2,core noun core_2000
tildele,,verb,1999,3.8485226167375e-05,B1/B2,core verb core_2000
forlænge,,verb,2000,3.84796674496688e-05,B1/B2,core verb core_2000
